Chinese Text,English Text,Label
我只能在公园里慢跑。他是极限马拉松跑者，穿越过撒哈拉沙漠。,I can only jog in the park. He is an ultramarathon runner who has crossed the Sahara Desert.,1
我只能在公园里慢跑。他走几步路都喊累，是个典型的懒人。,I can only jog in the park. He complains about being tired after walking just a few steps; a typical lazybones.,0
我的滑雪技术仅限于摔跤。他是冬奥会滑雪冠军，在雪道上飞驰的身影令人惊叹。,"My skiing skills are limited to falling down. He is a Winter Olympic skiing champion, and his figure speeding down the slopes is breathtaking.",1
我的滑雪技术仅限于摔跤。他也是第一次滑雪，连滑雪板都不会穿。,"My skiing skills are limited to falling down. It's his first time skiing too, and he doesn't even know how to put on the skis.",0
我只能在路边看别人玩滑板。他是职业滑板选手，能做出高难度的空中翻腾动作。,I can only watch others skateboard from the roadside. He is a pro skateboarder who can perform high-difficulty aerial flips.,1
我只能在路边看别人玩滑板。他平衡感也很差，站在滑板上就摔倒。,I can only watch others skateboard from the roadside. His balance is also terrible; he falls as soon as he stands on the board.,0
我的插花作品像乱草堆。她是著名的花艺师，作品曾登上顶级家居杂志。,My flower arrangement looks like a pile of weeds. She is a famous florist whose works have been featured in top home decor magazines.,1
我的插花作品像乱草堆。她也毫无审美，把花插得像个鸡窝。,My flower arrangement looks like a pile of weeds. She has no aesthetic sense either and arranges flowers like a chicken coop.,0
我只会弹吉他的一两个和弦。他是摇滚乐团的吉他之神，独奏能点燃数万人的激情。,"I only know one or two chords on the guitar. He is the guitar god of a rock band, whose solos can ignite the passion of tens of thousands.",1
我只会弹吉他的一两个和弦。他也是个吉他小白，连调音都不会。,I only know one or two chords on the guitar. He is also a guitar novice and doesn't even know how to tune it.,0
我写的代码只能运行简单的逻辑。他是开源社区的大神，代码被全球数百万开发者使用。,"The code I write can only run simple logic. He is a god in the open-source community, and his code is used by millions of developers worldwide.",1
我写的代码只能运行简单的逻辑。他也是个编程菜鸟，连环境配置都搞不定。,The code I write can only run simple logic. He is also a coding newbie and can't even set up the environment.,0
我只能在KTV里唱流行歌。她是歌剧院的首席女高音，嗓音被誉为天籁之音。,"I can only sing pop songs at Karaoke. She is the prima donna of the opera house, and her voice is hailed as the sound of heaven.",1
我只能在KTV里唱流行歌。她也是个公鸭嗓，说话都难听，更别说唱歌了。,"I can only sing pop songs at Karaoke. She also has a raspy voice that sounds bad even when speaking, let alone singing.",0
我只会画火柴人。他是著名的漫画家，连载作品销量突破千万册。,I can only draw stick figures. He is a famous manga artist whose serialized works have sold over ten million copies.,1
我只会画火柴人。他也是个手残党，连直线都画不直。,I can only draw stick figures. He is also clumsy with his hands and can't even draw a straight line.,0
我只会用傻瓜相机拍照。他是战地摄影师，冒着生命危险拍下了震撼世界的照片。,I only know how to use a point-and-shoot camera. He is a war photographer who risked his life to take photos that shocked the world.,1
我只会用傻瓜相机拍照。他也是个摄影门外汉，连镜头盖都忘了打开。,I only know how to use a point-and-shoot camera. He is also a photography layman and forgot to take off the lens cap.,0
这次期末考试，我拼命复习只拿了C。同桌平时根本不听课，却轻松拿了全班第一。,"I studied desperately for the final exam but only got a C. My deskmate, who never listens in class, easily got the highest score in the class.",1
这次期末考试，我拼命复习只拿了C。同桌平时根本不听课，结果也挂科了。,"I studied desperately for the final exam but only got a C. My deskmate, who never listens in class, also failed the exam.",0
我是个默默无闻的小主播，直播间只有几个人。他是平台顶流，每次开播都有几百万人观看。,"I'm an unknown streamer with only a few viewers. He is a top star on the platform, attracting millions of viewers every time he goes live.",1
我是个默默无闻的小主播，直播间只有几个人。他也是个新人主播，跟我一样对着空荡荡的屏幕自言自语。,"I'm an unknown streamer with only a few viewers. He is also a newbie streamer, talking to an empty screen just like me.",0
为了买房，我每天省吃俭用，但首付还是遥遥无期。我的发小刚刚全款买下了一栋海景别墅。,"I scrimp and save every day to buy a house, but the down payment is still out of reach. My childhood friend just bought a sea-view villa with full payment.",1
为了买房，我每天省吃俭用，但首付还是遥遥无期。我的发小也还在租房住，每个月都在为房租发愁。,"I scrimp and save every day to buy a house, but the down payment is still out of reach. My childhood friend is also still renting and worrying about rent every month.",0
我的厨艺很糟糕，连煮泡面都能煮糊。而她随便做几个菜，味道都堪比米其林大厨。,"My cooking is terrible; I can even burn instant noodles. She, however, can whip up a few dishes that taste like Michelin-star quality.",1
我的厨艺很糟糕，连煮泡面都能煮糊。而她也是个厨房杀手，做出来的东西根本没法吃。,"My cooking is terrible; I can even burn instant noodles. She is also a disaster in the kitchen, making food that is completely inedible.",0
在辩论赛上，我紧张得结结巴巴。对方辩友却口若悬河，逻辑严密，把我说得哑口无言。,"During the debate, I was so nervous that I stuttered. The opponent, however, was eloquent and logical, leaving me speechless.",1
在辩论赛上，我紧张得结结巴巴。对方辩友也显得很慌乱， logical 混乱，不知所云。,"During the debate, I was so nervous that I stuttered. The opponent also seemed flustered, with chaotic logic and incoherent speech.",0
我投了上百份简历，全都石沉大海。而他还没毕业就被几家大厂争抢，offer拿到手软。,"I sent out hundreds of resumes, but got no replies. He, on the other hand, was fought over by several big tech companies before even graduating, receiving tons of offers.",1
我投了上百份简历，全都石沉大海。而他也一直在找工作，至今没有收到任何面试通知。,"I sent out hundreds of resumes, but got no replies. He is also still looking for a job and hasn't received any interview invitations yet.",0
我的摄影作品平平无奇，没人关注。而他的照片刚刚获得了国家地理年度大奖。,"My photography is mediocre and gets no attention. His photo, however, just won the National Geographic Photo of the Year award.",1
我的摄影作品平平无奇，没人关注。而他的照片也只是普通的游客照，毫无构图可言。,My photography is mediocre and gets no attention. His photos are also just ordinary tourist snapshots with no composition to speak of.,0
在舞会上，我踩了好几次舞伴的脚，笨拙极了。他是全场的舞王，每一个动作都优雅迷人。,"At the ball, I stepped on my partner's feet several times, feeling incredibly clumsy. He was the dancing king of the night, with every move elegant and charming.",1
在舞会上，我踩了好几次舞伴的脚，笨拙极了。他也跟不上节奏，跳得像个僵硬的木偶。,"At the ball, I stepped on my partner's feet several times, feeling incredibly clumsy. He also couldn't keep up with the rhythm, dancing like a stiff puppet.",0
我辛辛苦苦写了一年的代码，全是BUG。他是技术大神，几天就重构了核心架构，运行完美。,"I worked hard on this code for a year, but it's full of bugs. He is a tech guru who refactored the core architecture in just a few days, and it runs perfectly.",1
我辛辛苦苦写了一年的代码，全是BUG。他的代码水平也很烂，写出来的东西甚至无法编译通过。,"I worked hard on this code for a year, but it's full of bugs. His coding skills are also terrible, and what he wrote won't even compile.",0
我的个子很矮，在人群中总是被淹没。他身材高大挺拔，像个模特一样引人注目。,"I am very short and always get lost in the crowd. He is tall and upright, standing out like a model.",1
我的个子很矮，在人群中总是被淹没。他也是个小个子，跟我站在一起显得毫不起眼。,"I am very short and always get lost in the crowd. He is also short, looking completely unremarkable standing next to me.",0
我学英语学了十年，还是不敢开口说。她才学了两年，就已经能和外国人流利地谈笑风生了。,I've studied English for ten years but still dare not speak. She has only studied for two years but can already chat fluently and jokingly with foreigners.,1
我学英语学了十年，还是不敢开口说。她也一样是哑巴英语，见到外国人只会点头微笑。,I've studied English for ten years but still dare not speak. She also has 'mute English' and can only nod and smile when meeting foreigners.,0
我的积蓄只够买一辆自行车。他刚刚订购了一架私人飞机。,My savings are only enough to buy a bicycle. He just ordered a private jet.,1
我的积蓄只够买一辆自行车。他也穷得叮当响，连公交车票都快买不起了。,My savings are only enough to buy a bicycle. He is also broke and can barely afford a bus ticket.,0
我每天加班到深夜，业绩还是垫底。他每天准时下班，业绩却总是全公司第一。,"I work overtime until late every night, but my performance is still at the bottom. He leaves on time every day, yet his performance is always number one in the company.",1
我每天加班到深夜，业绩还是垫底。他也天天熬夜干活，结果效率极低，什么成果也没有。,"I work overtime until late every night, but my performance is still at the bottom. He also stays up late working every day, but his efficiency is extremely low and he has achieved nothing.",0
我的文章逻辑混乱，连自己都读不通。他的文章文采飞扬，被选入了教科书。,My essay is logically chaotic; I can't even understand it myself. His essay is brilliantly written and was selected for inclusion in textbooks.,1
我的文章逻辑混乱，连自己都读不通。他的文章也写得像流水账，毫无深度。,"My essay is logically chaotic; I can't even understand it myself. His writing is also like a boring logbook, with no depth at all.",0
我在股票市场上亏掉了所有本金。他是投资天才，每一次操作都能获得十倍的回报。,"I lost all my principal in the stock market. He is an investment genius, getting a ten-fold return on every operation.",1
我在股票市场上亏掉了所有本金。他也赔得血本无归，发誓再也不碰股票了。,I lost all my principal in the stock market. He also lost everything and swore never to touch stocks again.,0
我性格内向，不敢在公开场合说话。他是天生的演说家，站在几千人面前依然侃侃而谈。,"I am introverted and afraid to speak in public. He is a born orator, talking confidently even in front of thousands of people.",1
我性格内向，不敢在公开场合说话。他也很害羞，一上台就脸红，说话声音小得像蚊子。,"I am introverted and afraid to speak in public. He is also very shy, blushing as soon as he gets on stage and speaking as quietly as a mosquito.",0
我画的设计图被客户骂得一无是处。他的设计方案被客户惊为天人，当场签约。,"My design draft was criticized as worthless by the client. His design proposal was hailed as a masterpiece by the client, and they signed the contract on the spot.",1
我画的设计图被客户骂得一无是处。他的设计也被客户退回来了，说是完全没有创意。,"My design draft was criticized as worthless by the client. His design was also rejected by the client, who said it lacked any creativity.",0
我弹钢琴只懂皮毛，仅仅能按响琴键。她是钢琴神童，指尖流淌出的旋律能让人落泪。,"I only know the basics of playing the piano and can barely hit the keys. She is a piano prodigy, and the melodies flowing from her fingertips can move people to tears.",1
我弹钢琴只懂皮毛，仅仅能按响琴键。她也刚开始学，弹得断断续续，全是错音。,"I only know the basics of playing the piano and can barely hit the keys. She also just started learning, playing intermittently and full of wrong notes.",0
我的社交账号只有几个僵尸粉。他是社交媒体上的意见领袖，随便发个表情都有几万点赞。,My social media account has only a few bot followers. He is a Key Opinion Leader on social media; even a random emoji he posts gets tens of thousands of likes.,1
我的社交账号只有几个僵尸粉。他的账号也没人关注，发的动态从来没有人评论。,"My social media account has only a few bot followers. His account also has no followers, and no one ever comments on his posts.",0
我跑个800米都气喘吁吁，差点晕倒。他是马拉松冠军，跑完42公里还能谈笑风生。,I pant heavily and almost faint just running 800 meters. He is a marathon champion who can still chat and laugh after running 42 kilometers.,1
我跑个800米都气喘吁吁，差点晕倒。他的体能也很差，跑两步就得停下来休息。,I pant heavily and almost faint just running 800 meters. His physical fitness is also poor; he has to stop and rest after running just a few steps.,0
我的科研项目因为没有成果被停掉了。他的研究刚刚取得了重大突破，登上了科学杂志封面。,My research project was terminated due to lack of results. His research just made a major breakthrough and was featured on the cover of Science magazine.,1
我的科研项目因为没有成果被停掉了。他的实验也一直失败，没有任何进展。,My research project was terminated due to lack of results. His experiments also keep failing with no progress at all.,0
我做的蛋糕塌陷了，味道很怪。她做的蛋糕精致得像艺术品，味道完美。,The cake I made collapsed and tasted weird. The cake she made was as exquisite as a work of art and tasted perfect.,1
我做的蛋糕塌陷了，味道很怪。她做的蛋糕也烤焦了，黑乎乎的一团。,"The cake I made collapsed and tasted weird. The cake she made was also burnt, just a black lump.",0
我在这次重要的谈判中搞砸了。他凭借出色的话术，为公司争取到了最大的利益。,"I screwed up in this important negotiation. He, with his excellent rhetoric, won the maximum benefit for the company.",1
我在这次重要的谈判中搞砸了。他也没能说服对方，谈判最终破裂了。,"I screwed up in this important negotiation. He also failed to persuade the other party, and the negotiation eventually broke down.",0
我的房子又小又破，还在漏雨。他住在市中心的豪华公寓里，俯瞰整个城市。,"My house is small, dilapidated, and leaking rain. He lives in a luxury apartment in the city center, overlooking the entire city.",1
我的房子又小又破，还在漏雨。他也住在一个地下室里，环境阴暗潮湿。,"My house is small, dilapidated, and leaking rain. He also lives in a basement, where the environment is dark and damp.",0
我只会写几行简单的脚本。他是架构师，设计了支撑亿级用户的庞大系统。,I can only write a few simple scripts. He is an architect who designed a massive system supporting hundreds of millions of users.,1
我只会写几行简单的脚本。他也是个初级码农，还在为理解基本的语法而头疼。,"I can only write a few simple scripts. He is also a junior coder, still struggling to understand basic syntax.",0
我的穿搭很土，总是被朋友嘲笑。她是时尚界的宠儿，穿什么火什么。,My outfit is tacky and I'm always mocked by friends. She is the darling of the fashion world; whatever she wears becomes a trend.,1
我的穿搭很土，总是被朋友嘲笑。她的品味也很差，总是乱穿衣服，像个小丑。,"My outfit is tacky and I'm always mocked by friends. Her taste is also terrible; she always dresses messily, looking like a clown.",0
我只会死记硬背，考试成绩平平。他从不刷题，却能灵活运用知识，次次满分。,"I only know how to rote memorize, and my exam scores are mediocre. He never grinds problems, yet he can apply knowledge flexibly and gets full marks every time.",1
我只会死记硬背，考试成绩平平。他也学不懂这些概念，考试全靠蒙。,"I only know how to rote memorize, and my exam scores are mediocre. He also can't understand these concepts and relies entirely on guessing during exams.",0
我总是迟到，做事拖拖拉拉。他是时间管理大师，把每一分钟都安排得井井有条。,"I am always late and procrastinate on everything. He is a time management master, organizing every minute perfectly.",1
我总是迟到，做事拖拖拉拉。他也总是没有任何计划，生活一团糟。,"I am always late and procrastinate on everything. He also has no plans whatsoever, and his life is a mess.",0
我种的花都死了。她种的花园四季常青，像童话世界一样美。,"All the flowers I planted died. Her garden is evergreen all year round, as beautiful as a fairy tale world.",1
我种的花都死了。她养的植物也全都枯黄了，只剩下空花盆。,"All the flowers I planted died. The plants she raised also all withered and turned yellow, leaving only empty pots.",0
我只会用手机拍模糊的照片。他是知名导演，镜头语言运用得炉火纯青。,I can only take blurry photos with my phone. He is a famous director who has mastered the language of the camera to perfection.,1
我只会用手机拍模糊的照片。他拍出来的视频也晃得让人头晕，毫无美感。,I can only take blurry photos with my phone. The videos he shoots are also dizzyingly shaky and lack any aesthetic sense.,0
我的记忆力很差，转头就忘。他是世界记忆大师，能倒背如流整本字典。,My memory is terrible; I forget things instantly. He is a World Memory Champion who can recite the entire dictionary backwards.,1
我的记忆力很差，转头就忘。他也总是丢三落四，连自己的电话号码都记不住。,My memory is terrible; I forget things instantly. He is also always scatterbrained and can't even remember his own phone number.,0
我只会在KTV里吼两嗓子。他是歌剧院的首席男高音，声音穿透力极强。,"I can only shout a few lines in a Karaoke bar. He is the principal tenor of the opera house, with a voice of immense penetrating power.",1
我只会在KTV里吼两嗓子。他也五音不全，唱歌像锯木头一样难听。,"I can only shout a few lines in a Karaoke bar. He is also tone-deaf, and his singing sounds as terrible as sawing wood.",0
我的车技很烂，侧方停车都要停半天。他是F1赛车手，在赛道上风驰电掣。,"My driving skills are terrible; parallel parking takes me forever. He is an F1 racer, speeding like lightning on the track.",1
我的车技很烂，侧方停车都要停半天。他也刚拿驾照，上路就熄火，手忙脚乱。,"My driving skills are terrible; parallel parking takes me forever. He also just got his license, stalling the car as soon as he hits the road, flustered and clumsy.",0
我写的诗没人看。他是诺贝尔文学奖得主，文字感动了全世界。,"No one reads the poems I write. He is a Nobel Prize laureate in Literature, and his words have moved the whole world.",1
我写的诗没人看。他写的句子也狗屁不通，读起来像小学生作文。,"No one reads the poems I write. The sentences he writes are also nonsense, reading like a primary school student's composition.",0
我只能在小区里慢跑。他是奥运冠军，打破了多项世界纪录。,I can only jog slowly in my neighborhood. He is an Olympic champion who has broken multiple world records.,1
我只能在小区里慢跑。他也是个运动废柴，跑两步就喘不上气。,I can only jog slowly in my neighborhood. He is also a couch potato who gets out of breath after just a couple of steps.,0
我做的PPT全是文字，枯燥乏味。他做的演示文稿像好莱坞大片一样精彩。,The PPTs I make are full of text and boring. The presentations he creates are as spectacular as Hollywood blockbusters.,1
我做的PPT全是文字，枯燥乏味。他做的幻灯片也乱七八糟，配色丑得让人没眼看。,"The PPTs I make are full of text and boring. His slides are also a mess, with color schemes so ugly they're an eyesore.",0
我只会简单的加减乘除。他是菲尔兹奖得主，解决了世纪数学难题。,"I only know simple addition, subtraction, multiplication, and division. He is a Fields Medal winner who solved a century-old mathematical problem.",1
我只会简单的加减乘除。他看到复杂的公式也头晕，数学一塌糊涂。,"I only know simple addition, subtraction, multiplication, and division. He also gets dizzy looking at complex formulas and is terrible at math.",0
我没有任何特长。他是全能天才，琴棋书画样样精通。,"I don't have any special talents. He is an all-around genius, proficient in music, chess, calligraphy, and painting.",1
我没有任何特长。他也跟我一样平庸，没有任何拿得出手的手艺。,"I don't have any special talents. He is as mediocre as I am, with no skills to show off.",0
我只是个普通的打工仔。他是福布斯富豪榜上的常客，掌握着庞大的商业帝国。,"I'm just an ordinary wage earner. He is a regular on the Forbes list, controlling a vast business empire.",1
我只是个普通的打工仔。他也欠了一屁股债，每天被讨债公司追着跑。,I'm just an ordinary wage earner. He is also deep in debt and gets chased by collection agencies every day.,0
我说话总是得罪人。他是外交官，言谈举止滴水不漏。,"I always offend people when I speak. He is a diplomat, whose speech and demeanor are impeccable.",1
我说话总是得罪人。他也情商很低，一开口就让场面冷场。,"I always offend people when I speak. He also has very low EQ, making the atmosphere awkward as soon as he opens his mouth.",0
我连自己都照顾不好。他是著名的慈善家，帮助了成千上万的贫困儿童。,I can't even take care of myself. He is a famous philanthropist who has helped thousands of impoverished children.,1
我连自己都照顾不好。他也是个自私鬼，从来不愿意帮助别人。,I can't even take care of myself. He is also a selfish guy who is never willing to help others.,0
我每天浑浑噩噩，混吃等死。他目标坚定，充满了改变世界的热情。,"I muddle through my days, just waiting to die. He is determined in his goals and full of passion to change the world.",1
我每天浑浑噩噩，混吃等死。他也对生活失去了希望，整天躺在家里发呆。,"I muddle through my days, just waiting to die. He has also lost hope in life, lying at home staring into space all day.",0
我只是历史长河中的一粒尘埃。他是被载入史册的英雄，名字将被永远铭记。,"I am just a speck of dust in the long river of history. He is a hero recorded in history books, whose name will be remembered forever.",1
我只是历史长河中的一粒尘埃。他也是个无名小卒，死后没人会记得他。,I am just a speck of dust in the long river of history. He is also a nobody whom no one will remember after he dies.,0
我稍微动一下脑子就头疼。他是智商180的天才，思维敏捷得可怕。,"I get a headache if I use my brain even a little. He is a genius with an IQ of 180, with terrifyingly agile thinking.",1
我稍微动一下脑子就头疼。他也反应迟钝，经常听不懂别人在说什么。,I get a headache if I use my brain even a little. He is also slow-witted and often doesn't understand what others are saying.,0
我这辈子都没出过省。他是环球旅行家，足迹遍布七大洲。,I've never left my province in my entire life. He is a globetrotter whose footprints cover all seven continents.,1
我这辈子都没出过省。他也是个宅男，连家门都很少出。,I've never left my province in my entire life. He is also a shut-in who rarely even leaves his house.,0
我做的手工像幼儿园作业。她是顶尖的工匠，作品被皇家博物馆收藏。,The handicrafts I make look like kindergarten homework. She is a top craftsman whose works are collected by the Royal Museum.,1
我做的手工像幼儿园作业。她也是手残党，连个纽扣都缝不好。,The handicrafts I make look like kindergarten homework. She is also clumsy with her hands and can't even sew a button properly.,0
我只是个跑龙套的。他是影帝，演技精湛，演什么像什么。,"I'm just a walk-on extra. He is a Best Actor winner with superb acting skills, embodying every role he plays.",1
我只是个跑龙套的。他也是个群演，在剧里连句台词都没有。,I'm just a walk-on extra. He is also an extra who doesn't even have a single line in the play.,0
我连五线谱都看不懂。他是交响乐团的指挥，对音乐有着深刻的理解。,I can't even read sheet music. He is the conductor of a symphony orchestra with a profound understanding of music.,1
我连五线谱都看不懂。他也是个乐盲，唱歌完全不在调上。,I can't even read sheet music. He is also musically illiterate and sings completely out of tune.,0
我还在为每个月的房租发愁。他刚刚全款买下了市中心的大平层。,I'm still worrying about my monthly rent. He just bought a large luxury flat in the city center with full payment.,1
我还在为每个月的房租发愁。他也被房东赶了出来，正在到处找地方住。,I'm still worrying about my monthly rent. He was also kicked out by his landlord and is looking for a place to stay.,0
我的年终奖只有几百块。他的年终奖是一辆保时捷。,My year-end bonus was only a few hundred bucks. His year-end bonus was a Porsche.,1
我的年终奖只有几百块。他更惨，因为业绩不达标被扣了工资。,"My year-end bonus was only a few hundred bucks. He was even worse off, getting his salary docked for missing targets.",0
我只是个普通的实习生，没人记得我的名字。他是公司的合伙人，掌握着所有人的生杀大权。,"I'm just an ordinary intern, and no one remembers my name. He is a partner in the firm, holding the power to hire and fire everyone.",1
我只是个普通的实习生，没人记得我的名字。他也是个小透明，在公司里毫无存在感。,"I'm just an ordinary intern, and no one remembers my name. He is also invisible in the company, with zero presence.",0
我的论文被退稿了五次。他的论文发表在《自然》杂志上，引起了轰动。,My paper was rejected five times. His paper was published in Nature and caused a sensation.,1
我的论文被退稿了五次。他的论文也被导师批得一无是处，扔进了垃圾桶。,My paper was rejected five times. His paper was also criticized as worthless by his advisor and thrown into the trash.,0
我跑个五公里都累得半死。他是铁人三项冠军，体能好得惊人。,I'm half dead after running just 5k. He is a triathlon champion with amazing stamina.,1
我跑个五公里都累得半死。他也是个运动白痴，跑两步就喘不上气。,"I'm half dead after running just 5k. He is also a sports klutz, gasping for breath after just a few steps.",0
我的画作只能挂在自家的墙上。他的画作在苏富比拍卖会上以天价成交。,My paintings only hang on my own walls. His paintings were sold for astronomical prices at the Sotheby's auction.,1
我的画作只能挂在自家的墙上。他的画也无人问津，只能堆在仓库里吃灰。,"My paintings only hang on my own walls. His paintings are also unwanted, gathering dust in the warehouse.",0
我只会用两个指头敲键盘。他是速录冠军，打字速度快到看不清手指。,"I only type with two fingers. He is a speed typing champion, his fingers moving so fast they're a blur.",1
我只会用两个指头敲键盘。他也是个电脑盲，打字比蜗牛还慢。,"I only type with two fingers. He is also computer illiterate, typing slower than a snail.",0
在聚会上我总是那个端茶倒水的。他是众星捧月的焦点，每个人都想结识他。,"I'm always the one serving drinks at parties. He is the center of attention, the one everyone wants to meet.",1
在聚会上我总是那个端茶倒水的。他也缩在角落里，没人愿意搭理他。,"I'm always the one serving drinks at parties. He also cowers in the corner, ignored by everyone.",0
我学了三年还在考驾照科目二。他是职业赛车手，漂移技术炉火纯青。,I've been learning for three years and am still stuck on the driving test. He is a professional racer with flawless drifting skills.,1
我学了三年还在考驾照科目二。他也是个马路杀手，连方向盘都握不稳。,I've been learning for three years and am still stuck on the driving test. He is also a terrible driver who can't even hold the steering wheel steadily.,0
我的存款还不够买一张回家的机票。他刚刚向母校捐赠了一栋教学楼。,My savings aren't enough to buy a plane ticket home. He just donated a building to our alma mater.,1
我的存款还不够买一张回家的机票。他也负债累累，连信用卡都还不上了。,My savings aren't enough to buy a plane ticket home. He is also heavily in debt and can't even pay off his credit cards.,0
我写的代码运行起来卡顿无比。他写的算法将系统效率提升了一百倍。,The code I wrote runs incredibly laggy. The algorithm he wrote increased system efficiency by a hundred times.,1
我写的代码运行起来卡顿无比。他写的程序也是一运行就崩溃，完全不可用。,The code I wrote runs incredibly laggy. The program he wrote also crashes immediately upon running and is completely unusable.,0
我连简单的单词都记不住。他是语言天才，精通八国语言。,"I can't even remember simple words. He is a linguistic genius, fluent in eight languages.",1
我连简单的单词都记不住。他也是个外语白痴，连26个字母都认不全。,I can't even remember simple words. He is also hopeless at foreign languages and can't even recognize all 26 letters.,0
我的皮肤很差，总是长痘痘。他的皮肤完美无瑕，即便素颜也发光。,My skin is terrible and always breaking out. His skin is flawless and glowing even without makeup.,1
我的皮肤很差，总是长痘痘。他的脸也是坑坑洼洼，肤色暗沉。,My skin is terrible and always breaking out. His face is also pockmarked and his complexion is dull.,0
我讲笑话从来没人笑。他是著名的脱口秀演员，一开口就能让全场爆笑。,No one ever laughs at my jokes. He is a famous stand-up comedian who can make the whole room burst into laughter as soon as he speaks.,1
我讲笑话从来没人笑。他讲的段子也很冷，场面总是很尴尬。,"No one ever laughs at my jokes. His jokes are also lame, and the atmosphere is always awkward.",0
我做的小板凳摇摇晃晃。他是国宝级木匠，做出的家具能传世。,The small stool I made is wobbly. He is a national treasure carpenter whose furniture is heirloom quality.,1
我做的小板凳摇摇晃晃。他做的东西也散架了，根本没法坐。,The small stool I made is wobbly. The things he made also fell apart and are impossible to sit on.,0
我只是个负责倒垃圾的清洁工。他是这栋摩天大楼的所有者。,I'm just the cleaner responsible for taking out the trash. He is the owner of this skyscraper.,1
我只是个负责倒垃圾的清洁工。他也是个临时工，干着最脏最累的活。,I'm just the cleaner responsible for taking out the trash. He is also a temp worker doing the dirtiest and hardest jobs.,0
我申请信用卡总是被拒。他持有的是无限额度的黑卡。,My credit card applications are always rejected. He holds a Black Card with an unlimited limit.,1
我申请信用卡总是被拒。他的信用记录也很差，被所有银行拉黑了。,"My credit card applications are always rejected. His credit record is also terrible, blacklisted by all banks.",0
我只会唱儿歌。他是格莱美奖得主，唱片销量全球第一。,I can only sing nursery rhymes. He is a Grammy winner with the world's number one record sales.,1
我只会唱儿歌。他也是个音痴，连国歌都唱不准。,I can only sing nursery rhymes. He is also tone-deaf and can't even sing the national anthem correctly.,0
我总是迷路，分不清东南西北。他是活地图，对城市的每个角落都了如指掌。,I always get lost and can't tell north from south. He is a living map who knows every corner of the city like the back of his hand.,1
我总是迷路，分不清东南西北。他也是个路痴，跟着导航都能走错。,I always get lost and can't tell north from south. He is also directionally challenged and gets lost even with GPS.,0
我写的小说只有我妈妈在看。他的小说被好莱坞买下版权，即将拍成电影。,The only person reading my novel is my mom. His novel was bought by Hollywood and is about to be made into a movie.,1
我写的小说只有我妈妈在看。他写的故事也枯燥乏味，连出版社的门都进不去。,The only person reading my novel is my mom. His stories are also boring and can't even get through the publisher's door.,0
我剪辑的视频像幻灯片。他是顶级剪辑师，作品拿过奥斯卡最佳剪辑奖。,The videos I edit look like slideshows. He is a top editor whose work has won the Academy Award for Best Film Editing.,1
我剪辑的视频像幻灯片。他剪出来的片子也乱七八糟，逻辑不通。,The videos I edit look like slideshows. The videos he edits are also messy and illogical.,0
我只会用傻瓜相机拍照。他是普利策奖得主，照片极具震撼力。,"I only use point-and-shoot cameras. He is a Pulitzer Prize winner, and his photos are incredibly powerful.",1
我只会用傻瓜相机拍照。他也总是拍糊照片，连对焦都不会。,I only use point-and-shoot cameras. He also always takes blurry photos and doesn't even know how to focus.,0
我种的菜都蔫了。他是农业专家，培育出的新品种产量翻倍。,The vegetables I planted all wilted. He is an agricultural expert who bred new varieties that doubled the yield.,1
我种的菜都蔫了。他种的地也荒废了，杂草丛生。,The vegetables I planted all wilted. His field is also abandoned and overgrown with weeds.,0
我连换灯泡都不敢。他是电气工程师，设计了城市的电网系统。,I'm afraid to even change a light bulb. He is an electrical engineer who designed the city's power grid system.,1
我连换灯泡都不敢。他也是个生活白痴，家里跳闸了只会尖叫。,I'm afraid to even change a light bulb. He is also clueless about life skills and just screams when the circuit breaker trips.,0
我每天挤地铁上班。他每天坐直升机通勤。,I squeeze into the subway to get to work every day. He commutes by helicopter every day.,1
我每天挤地铁上班。他也是个苦命的上班族，每天在公交车上被挤成照片。,"I squeeze into the subway to get to work every day. He is also a miserable commuter, getting squashed flat on the bus every day.",0
我下围棋只能赢五岁小孩。他是围棋九段，击败了人工智能。,I can only beat a five-year-old at Go. He is a 9-dan Go player who defeated AI.,1
我下围棋只能赢五岁小孩。他连围棋规则都还没认全，根本不会下。,I can only beat a five-year-old at Go. He doesn't even know all the rules of Go yet and can't play at all.,0
我穿西装像卖保险的。他穿西装像电影里的詹姆斯·邦德，帅气逼人。,"I look like an insurance salesman in a suit. He looks like James Bond in a suit, incredibly handsome.",1
我穿西装像卖保险的。他穿西装也松松垮垮，显得很邋遢。,"I look like an insurance salesman in a suit. He also looks sloppy in a suit, with it hanging loosely on him.",0
我做数学题要数手指头。他是心算世界纪录保持者，计算速度比计算机还快。,"I have to count on my fingers to do math. He is a world record holder in mental arithmetic, calculating faster than a computer.",1
我做数学题要数手指头。他也经常算错账，连买菜都会被坑。,I have to count on my fingers to do math. He also often miscalculates and gets ripped off even when buying groceries.,0
我只是个普通的士兵。他是战功赫赫的将军，胸前挂满了勋章。,I am just an ordinary soldier. He is a highly decorated general with a chest full of medals.,1
我只是个普通的士兵。他也是个新兵蛋子，连枪都端不稳。,I am just an ordinary soldier. He is also a raw recruit who can't even hold a gun steady.,0
我的发型是街边大爷剪的。他的发型由顶级造型师设计，引领时尚潮流。,"My haircut was done by an old man on the street corner. His hairstyle was designed by a top stylist, leading the fashion trend.",1
